dst_host_serror_rate,dst_host_diff_srv_rate,diff_srv_rate,land,dst_host_srv_serror_rate,dst_host_count,udp,num_compromised,dst_host_srv_count,dst_host_same_srv_rate,HASH3,srv_count,dst_host_same_src_port_rate,count,wrong_fragment,dst_host_rerror_rate,srv_diff_host_rate,src_bytes,dst_bytes,HASH5,CATEGORY
0.07,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.996078431372549,0.0,0.93,0.0,0.0,0.0,0.0,PROBE
0.1,0.97,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4568627450980392,0.0,0.82,0.0,0.0,0.0,0.0,PROBE
0.16,0.72,0.13,0,0.0,1.0,1,0.0,0.0196850393700787,0.02,0.0,0.0098039215686274,0.3,0.0431372549019607,0.0,0.54,0.0,2.619796138467648e-09,7.765749279289931e-07,0.0,PROBE
0.0,0.06,0.06,0,0.0,1.0,1,0.0,0.389763779527559,0.39,0.0,0.0666666666666666,1.0,0.1196078431372549,0.0,0.0,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.0,0.08,0.17,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.17,0.0333333333333333,0.0,0.73,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.1,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5784313725490197,0.0,0.89,0.0,0.0,0.0,0.0,PROBE
0.08,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392156862745098,0.0,0.92,0.0,0.0,0.0,0.0,PROBE
0.06,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.94,0.0,0.0,0.0,0.0,PROBE
0.08,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254901960784314,0.0,0.87,0.0,0.0,0.0,0.0,PROBE
0.0,0.45,1.0,0,0.0,0.8346456692913385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1705882352941176,0.0,0.39,0.0,0.0,0.0,0.0,PROBE
0.0,0.48,0.15,0,0.0,1.0,1,0.0,0.0551181102362204,0.06,0.0,0.0274509803921568,1.0,0.0490196078431372,0.0,0.0,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.0,0.22,0.26,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.65,0.0431372549019607,0.0,0.29,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.0,0.65,0.39,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.47,0.0431372549019607,0.0,0.53,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.0,0.58,0.94,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.97,0.0901960784313725,0.0,0.03,0.0,2.619796138467648e-09,1.941437319822483e-07,0.0,PROBE
0.0,0.16,0.0,0,0.0,1.0,1,0.0,0.0039370078740157,0.01,0.0,0.0019607843137254,1.0,0.0019607843137254,0.0,0.0,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.08,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8764705882352941,0.0,0.91,0.0,0.0,0.0,0.0,PROBE
0.12,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980392156862744,0.0,0.88,0.0,0.0,0.0,0.0,PROBE
0.0,0.84,1.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.2627450980392157,0.0,0.0,0.0,2.619796138467648e-09,1.941437319822483e-07,0.0,PROBE
0.09,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.86,0.0,0.0,0.0,0.0,PROBE
0.08,0.95,0.97,0,0.0,1.0,0,0.0,0.0551181102362204,0.06,0.0,0.0294117647058823,0.0,0.9196078431372549,0.0,0.92,0.0,0.0,0.0,-1.0,PROBE
0.03,0.48,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823529411764705,0.0,0.15,0.0,0.0,0.0,0.0,PROBE
0.04,0.97,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313725490196078,0.0,0.92,0.0,0.0,0.0,0.0,PROBE
0.24,1.0,1.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980392156862744,0.0,0.74,0.0,0.0,0.0,-1.0,PROBE
0.04,1.0,1.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.96,0.0,0.0,0.0,0.0,PROBE
0.13,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.923529411764706,0.0,0.86,0.0,0.0,0.0,0.0,PROBE
0.13,1.0,1.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.996078431372549,0.0,0.87,0.0,0.0,0.0,0.0,PROBE
0.3,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,PROBE
0.0,0.03,0.0,0,0.0,1.0,1,0.0,0.8307086614173228,0.83,0.0,0.0274509803921568,1.0,0.0274509803921568,0.0,0.0,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.1,0.8,0.42,0,0.0,1.0,1,0.0,0.0157480314960629,0.02,0.0,0.0078431372549019,0.24,0.0352941176470588,0.0,0.66,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.0,0.43,0.42,0,0.0,1.0,1,0.0,0.0039370078740157,0.01,0.0,0.0019607843137254,0.75,0.0490196078431372,0.0,0.25,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.05,0.77,0.99,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3803921568627451,0.0,0.67,0.0,0.0,0.0,0.0,PROBE
0.1,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6725490196078432,0.0,0.9,0.0,0.0,0.0,0.0,PROBE
0.0,0.18,0.09,0,0.0,1.0,1,0.0,0.0039370078740157,0.01,0.0,0.0019607843137254,1.0,0.1274509803921568,0.0,0.0,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.0,0.39,0.0,0,0.0,0.6889763779527559,0,0.0,0.484251968503937,0.34,0.0,0.0019607843137254,0.01,0.0,0.0,0.32,1.0,4.479851396779678e-06,7.28038994933431e-05,-2.0,PROBE
0.0,0.39,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254901960784313,0.0,0.11,0.0,0.0,0.0,0.0,PROBE
0.21,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.996078431372549,0.0,0.79,0.0,0.0,0.0,0.0,PROBE
0.03,0.96,0.96,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.97,0.0,0.0,0.0,0.0,PROBE
0.0,0.19,0.09,0,0.0,1.0,1,0.0,0.2165354330708661,0.22,0.0,0.0196078431372549,1.0,0.0431372549019607,0.0,0.0,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.03,0.64,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1862745098039215,0.0,0.36,0.0,0.0,0.0,0.0,PROBE
0.08,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7294117647058823,0.0,0.91,0.0,0.0,0.0,0.0,PROBE
0.15,0.94,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,0.0,PROBE
0.08,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6372549019607843,0.0,0.89,0.0,0.0,0.0,0.0,PROBE
0.0,0.52,0.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.38,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.24,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.76,0.0,0.0,0.0,0.0,PROBE
0.07,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8764705882352941,0.0,0.93,0.0,0.0,0.0,0.0,PROBE
0.04,0.95,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4627450980392157,0.0,0.88,0.0,0.0,0.0,0.0,PROBE
0.11,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7196078431372549,0.0,0.89,0.0,0.0,0.0,0.0,PROBE
0.0,0.4,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1901960784313725,0.0,0.36,0.0,0.0,0.0,-3.0,PROBE
0.03,0.81,0.13,0,0.0,1.0,1,0.0,0.0551181102362204,0.06,0.0,0.0137254901960784,0.21,0.0431372549019607,0.0,0.76,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.19,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.996078431372549,0.0,0.78,0.0,0.0,0.0,0.0,PROBE
0.08,0.91,0.95,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.996078431372549,0.0,0.92,0.0,0.0,0.0,0.0,PROBE
0.03,0.5,0.13,0,0.0,1.0,1,0.0,0.1181102362204724,0.12,0.0,0.0058823529411764,0.55,0.0274509803921568,0.0,0.42,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.08,0.99,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4901960784313725,0.0,0.85,0.0,0.0,0.0,0.0,PROBE
0.0,1.0,1.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.8607843137254902,0.0,0.0,0.0,2.619796138467648e-09,1.941437319822483e-07,0.0,PROBE
0.16,0.85,0.16,0,0.0,1.0,1,0.0,0.0196850393700787,0.02,0.0,0.0098039215686274,0.17,0.0352941176470588,0.0,0.67,0.0,2.619796138467648e-09,5.047737031538455e-06,0.0,PROBE
0.1,0.85,0.09,0,0.0,1.0,1,0.0,0.0590551181102362,0.06,0.0,0.0176470588235294,0.16,0.0647058823529411,0.0,0.75,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.09,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6980392156862745,0.0,0.9,0.0,0.0,0.0,0.0,PROBE
0.07,0.76,1.0,0,0.0,0.7401574803149606,0,0.0,0.0,0.01,0.0,0.0,0.01,0.3,0.0,0.66,0.0,0.0,0.0,0.0,PROBE
0.0,0.04,0.02,0,0.0,1.0,1,0.0,0.7125984251968503,0.71,0.0,0.2215686274509803,1.0,0.2411764705882353,0.0,0.0,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.0,0.24,0.11,0,0.0,1.0,1,0.0,0.0078740157480314,0.01,0.0,0.0039215686274509,0.96,0.0686274509803921,0.0,0.04,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.04,0.27,0.11,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.78,0.0901960784313725,0.0,0.17,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.02,0.37,0.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.17,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.17,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.996078431372549,0.0,0.81,0.0,0.0,0.0,0.0,PROBE
0.03,0.55,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1372549019607843,0.0,0.26,0.0,0.0,0.0,0.0,PROBE
0.08,1.0,1.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.87,0.0,0.0,0.0,0.0,PROBE
0.06,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549019607843137,0.0,0.94,0.0,0.0,0.0,0.0,PROBE
0.06,0.28,0.09,0,0.0,1.0,1,0.0,0.2440944881889764,0.25,0.0,0.0333333333333333,0.77,0.0823529411764705,0.0,0.17,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.16,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.996078431372549,0.0,0.84,0.0,0.0,0.0,0.0,PROBE
0.0,0.51,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.2450980392156862,0.0,0.46,0.0,0.0,0.0,0.0,PROBE
0.11,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.796078431372549,0.0,0.89,0.0,0.0,0.0,0.0,PROBE
0.13,0.93,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8098039215686275,0.0,0.86,0.0,0.0,0.0,0.0,PROBE
0.0,0.05,0.04,0,0.0,1.0,1,0.0,0.5708661417322834,0.57,0.0,0.1980392156862745,1.0,0.2705882352941176,0.0,0.0,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.0,0.2,0.57,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0117647058823529,0.0,0.0,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.16,0.94,0.13,0,0.0,1.0,1,0.0,0.0511811023622047,0.05,0.0,0.0254901960784313,0.07,0.0274509803921568,0.0,0.77,0.0,2.619796138467648e-09,1.941437319822483e-07,0.0,PROBE
0.06,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176470588235294,0.0,0.94,0.0,0.0,0.0,0.0,PROBE
0.0,0.56,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.52,0.0,0.0,0.0,0.0,PROBE
0.16,0.8,0.1,0,0.0,1.0,1,0.0,0.0314960629921259,0.04,0.0,0.0058823529411764,0.21,0.0568627450980392,0.0,0.63,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.08,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8411764705882353,0.0,0.92,0.0,0.0,0.0,0.0,PROBE
0.01,0.87,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4196078431372549,0.0,0.82,0.0,0.0,0.0,0.0,PROBE
0.0,0.28,0.0,0,0.0,1.0,1,0.0,0.0118110236220472,0.02,0.0,0.0058823529411764,1.0,0.0058823529411764,0.0,0.0,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.0,0.14,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490196078431372,0.0,0.1,0.0,0.0,0.0,0.0,PROBE
0.0,0.02,0.1,0,0.0,1.0,1,0.0,0.0196850393700787,0.02,0.0,0.0098039215686274,0.02,0.1,0.0,0.84,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.16,0.88,0.11,0,0.0,1.0,1,0.0,0.0196850393700787,0.02,0.0,0.0039215686274509,0.13,0.0509803921568627,0.0,0.71,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.18,1.0,1.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980392156862744,0.0,0.82,0.0,0.0,0.0,0.0,PROBE
0.15,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.996078431372549,0.0,0.83,0.0,0.0,0.0,0.0,PROBE
0.0,0.46,0.26,0,0.0,1.0,1,0.0,0.1653543307086614,0.17,0.0,0.0078431372549019,0.69,0.0352941176470588,0.0,0.31,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.08,0.97,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4823529411764706,0.0,0.84,0.0,0.0,0.0,0.0,PROBE
0.0,0.5,0.38,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.65,0.0137254901960784,0.0,0.35,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.03,0.73,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627450980392157,0.0,0.5,0.0,0.0,0.0,-1.0,PROBE
0.03,0.73,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.0,0.51,0.0,0.0,0.0,0.0,PROBE
0.03,0.77,0.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.72,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.13,0.97,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.87,0.0,0.0,0.0,0.0,PROBE
0.09,1.0,1.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.0,0.91,0.0,0.0,0.0,0.0,PROBE
0.0,0.25,0.69,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.7,0.0235294117647058,0.0,0.25,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.03,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.97,0.0,0.0,0.0,0.0,PROBE
0.0,0.29,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313725490196078,0.0,0.25,0.0,0.0,0.0,0.0,PROBE
0.0,0.13,0.0,0,0.0,1.0,1,0.0,0.2952755905511811,0.3,0.0,0.0078431372549019,0.93,0.0078431372549019,0.0,0.07,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.02,0.7,1.0,0,1.0,0.5826771653543307,0,0.0,0.0,0.01,0.0,0.0,0.01,0.2215686274509803,0.0,0.64,0.0,0.0,0.0,0.0,PROBE
0.02,0.57,0.99,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784313725490196,0.0,0.49,0.0,0.0,0.0,0.0,PROBE
0.08,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.9627450980392156,0.0,0.92,0.0,0.0,0.0,-1.0,PROBE
0.07,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,1.5718776830805892e-08,2.931570352931949e-05,0.0,PROBE
0.03,0.78,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941176470588235,0.0,0.56,0.0,0.0,0.0,0.0,PROBE
0.13,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.87,0.0,0.0,0.0,0.0,PROBE
0.11,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.89,0.0,0.0,0.0,0.0,PROBE
0.12,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.996078431372549,0.0,0.88,0.0,0.0,0.0,0.0,PROBE
0.05,0.17,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1058823529411764,0.0,0.1,0.0,0.0,0.0,0.0,PROBE
0.05,1.0,1.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529411764705882,0.0,0.95,0.0,0.0,0.0,0.0,PROBE
0.0,0.35,0.19,0,0.0,0.1535433070866141,1,0.0,0.0,0.03,0.0,0.0,0.22,0.0294117647058823,0.0,0.08,0.0,2.619796138467648e-09,1.941437319822483e-07,0.0,PROBE
0.03,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490196078431372,0.0,0.97,0.0,0.0,0.0,0.0,PROBE
0.04,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6411764705882353,0.0,0.95,0.0,6.811469960015886e-08,0.0,-1.0,PROBE
0.05,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.95,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.0,0,0.0,0.0078740157480314,0,0.0,0.0236220472440944,1.0,-1.0,0.1156862745098039,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.04,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882352941176472,0.0,0.96,0.0,0.0,0.0,0.0,PROBE
0.09,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607843137254902,0.0,0.91,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.8188976377952756,1.0,-1.0,0.0235294117647058,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.04,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5843137254901961,0.0,0.96,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.1929133858267716,1.0,-1.0,0.0980392156862745,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.7716535433070866,1.0,-1.0,0.1156862745098039,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.07,0.78,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4156862745098039,0.0,0.7,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.0,0,0.0,0.0118110236220472,0,0.0,0.374015748031496,1.0,-1.0,0.1176470588235294,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.0,0.0,0.0,0,0.0,0.0078740157480314,0,0.0,0.3858267716535433,1.0,-1.0,0.1254901960784313,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.09,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549019607843138,0.0,0.91,0.0,0.0,0.0,0.0,PROBE
0.0,0.67,1.0,0,0.0,0.0551181102362204,0,0.0,0.0039370078740157,0.07,0.0,0.0,0.07,0.0078431372549019,0.0,0.13,0.0,0.0,0.0,-3.0,PROBE
0.0,0.0,0.0,0,0.0,0.0118110236220472,0,0.0,0.421259842519685,1.0,-1.0,0.1058823529411764,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.0,0.0,0.0,0,0.0,0.0078740157480314,0,0.0,1.0,1.0,-1.0,0.1352941176470588,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.5984251968503937,1.0,-1.0,0.1431372549019607,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.0,0.0,0.0,0,0.0,0.0039370078740157,0,0.0,0.5708661417322834,1.0,-1.0,0.1294117647058823,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.07,0.86,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4549019607843137,0.0,0.78,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.5511811023622047,1.0,-1.0,0.1196078431372549,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.07,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686274509803922,0.0,0.93,0.0,0.0,0.0,0.0,PROBE
0.04,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529411764705882,0.0,0.96,0.0,0.0,0.0,0.0,PROBE
0.05,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.884313725490196,0.0,0.95,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.0,0,0.0,0.0118110236220472,0,0.0,0.7598425196850394,1.0,-1.0,0.1274509803921568,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.0,0.0,0.0,0,0.0,0.0039370078740157,0,0.0,0.2125984251968504,1.0,-1.0,0.1078431372549019,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.06,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431372549019608,0.0,0.94,0.0,0.0,0.0,0.0,PROBE
0.05,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7980392156862746,0.0,0.93,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.0,0,0.0,0.0078740157480314,0,0.0,0.1811023622047244,1.0,-1.0,0.1058823529411764,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.0,0.0,0.0,0,0.0,0.0078740157480314,0,0.0,0.1889763779527559,1.0,-1.0,0.1450980392156863,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.0,0.0,0.0,0,0.0,0.0039370078740157,0,0.0,0.1653543307086614,1.0,-1.0,0.1137254901960784,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.0,0.0,0.0,0,0.0,0.0118110236220472,0,0.0,0.5236220472440944,1.0,-1.0,0.1313725490196078,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.03,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8607843137254902,0.0,0.93,0.0,0.0,0.0,0.0,PROBE
0.11,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.89,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.0,0,0.0,0.0078740157480314,0,0.0,0.1692913385826771,1.0,-1.0,0.1352941176470588,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.0,0.0,0.0,0,0.0,0.0118110236220472,0,0.0,0.4763779527559055,1.0,-1.0,0.1176470588235294,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.0,0.24,0.0,0,0.0,0.2716535433070866,1,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.07,0.0,1.0479184553870592e-07,7.76574927928993e-06,0.0,PROBE
0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.7795275590551181,1.0,-1.0,0.1352941176470588,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.0,0.3,0.5,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0215686274509803,0.0,0.0,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.0,0.18,0.5,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0098039215686274,0.0,0.0,0.0,2.619796138467648e-09,0.0,0.0,PROBE
0.0,0.0,0.0,0,0.0,0.0078740157480314,0,0.0,0.1377952755905512,1.0,-1.0,0.1352941176470588,1.0,0.0,0.0,0.0,1.0,5.239592276935296e-08,0.0,1.0,PROBE
0.06,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8725490196078431,0.0,0.89,0.0,0.0,0.0,0.0,PROBE
